HR,RA,DEC,RA_flt,DEC_flt,Vmag,B_V
348,01 11 10.3,+37 43 27,17.792916666666667,37.72416666666667,5.81,-0.1
349,01 11 06.8,+31 25 29,17.778333333333332,31.424722222222222,5.16,0.23
350,01 10 07.4,-57 41 40,17.530833333333334,-57.69444444444444,6.41,0.89
351,01 11 27.2,+21 02 05,17.863333333333333,21.034722222222225,4.66,1.03
352,01 11 39.6,+30 05 23,17.915,30.08972222222222,4.51,1.09
353,01 11 43.5,-02 15 04,17.93125,-2.2511111111111113,5.94,1.4
354,01 13 09.9,+61 42 21,18.29125,61.70583333333334,6.41,0.01
355,01 12 34.0,+45 20 16,18.141666666666666,45.33777777777778,6.11,1.64
356,01 12 59.5,+30 03 51,18.247916666666665,30.06416666666667,6.19,1.0
357,01 16 30.7,+79 54 36,19.127916666666664,79.91000000000001,6.26,0.42
358,01 12 23.4,-30 48 08,18.0975,-30.802222222222223,6.52,0.48
359,01 12 45.4,-37 51 23,18.189166666666665,-37.85638888888889,5.92,0.28
360,01 13 44.9,+24 35 01,18.437083333333334,24.58361111111111,4.65,1.04
361,01 13 43.9,+07 34 31,18.432916666666667,7.575277777777777,5.24,0.32
362,01 13 45.3,+07 34 42,18.438750000000002,7.578333333333333,6.3,0.49
363,01 14 05.0,+28 31 47,18.520833333333336,28.529722222222222,6.43,1.7
364,01 14 07.6,+16 08 01,18.53166666666667,16.13361111111111,5.98,-0.08
365,01 16 12.1,+71 44 38,19.050416666666667,71.74388888888889,7.83,0.78
366,01 14 24.0,-07 55 23,18.6,-7.923055555555556,5.13,0.46
367,01 14 42.4,+06 59 43,18.67666666666667,6.995277777777778,6.03,1.08
368,01 14 49.2,-00 58 26,18.705000000000002,-0.9738888888888889,5.7,0.42
369,01 16 24.5,+48 04 56,19.102083333333333,48.08222222222223,6.61,-0.05
370,01 15 11.1,-45 31 53,18.79625,-45.53138888888889,4.96,0.58
371,01 16 18.8,+33 06 53,19.078333333333333,33.11472222222223,6.02,1.15
372,01 17 05.1,+44 54 07,19.27125,44.901944444444446,6.34,
373,01 16 36.3,-02 30 01,19.151249999999997,-2.500277777777778,5.41,0.9
374,01 17 24.1,+31 44 41,19.350416666666664,31.744722222222222,6.73,
375,01 20 19.5,+77 34 14,20.081249999999997,77.57055555555556,6.31,0.92
376,01 18 10.2,+47 25 11,19.5425,47.41972222222222,6.25,1.35
377,01 15 46.1,-68 52 34,18.942083333333333,-68.8761111111111,4.86,0.47
378,01 17 48.0,+03 36 52,19.45,3.6144444444444446,5.16,0.07
379,01 18 47.0,+37 23 10,19.695833333333333,37.38611111111111,6.46,0.23
380,01 17 03.6,-66 23 53,19.264999999999997,-66.39805555555556,6.24,0.05
381,01 21 59.1,+76 14 20,20.496250000000003,76.2388888888889,6.38,0.28
382,01 20 04.9,+58 13 54,20.020416666666666,58.23166666666667,4.98,0.68
383,01 19 28.0,+27 15 51,19.866666666666667,27.264166666666668,4.76,0.03
384,01 21 05.2,+64 39 30,20.27166666666667,64.65833333333335,6.34,0.09
385,01 19 48.3,-00 30 32,19.951249999999998,-0.5088888888888888,5.87,0.64
386,01 23 46.8,+78 43 33,20.944999999999997,78.72583333333334,6.07,0.39
387,01 20 34.5,-03 14 49,20.143749999999997,-3.2469444444444444,6.23,1.02
388,01 20 27.8,-11 14 20,20.11583333333333,-11.238888888888889,6.15,1.11
389,01 21 07.4,+28 44 17,20.280833333333334,28.738055555555558,5.23,1.39
390,01 22 20.4,+45 31 44,20.585,45.528888888888886,4.88,1.08
391,01 23 21.6,+58 08 35,20.84,58.143055555555556,6.45,
392,01 22 37.0,+01 43 35,20.65416666666667,1.726388888888889,6.2,1.52
393,01 22 34.8,-00 26 59,20.645,-0.44972222222222225,6.49,1.08
394,01 22 30.5,-19 04 53,20.627083333333335,-19.08138888888889,6.35,0.48
395,01 23 40.6,+37 42 54,20.919166666666666,37.715,5.58,0.26
396,01 23 37.5,+34 14 45,20.90625,34.24583333333334,6.29,0.83
397,01 23 24.9,+20 28 08,20.853749999999998,20.468888888888888,5.97,1.71
398,01 25 46.5,+70 58 48,21.44375,70.98,6.49,
399,01 25 56.0,+68 07 48,21.483333333333334,68.13,4.74,1.05
400,01 23 31.0,-30 56 44,20.879166666666666,-30.945555555555554,5.84,1.61
401,01 24 02.5,-08 00 27,21.010416666666668,-8.0075,6.21,0.23
402,01 24 01.4,-08 11 00,21.005833333333335,-8.183333333333334,3.6,1.06
403,01 25 49.0,+60 14 07,21.454166666666666,60.23527777777778,2.68,0.13
404,01 24 20.6,-06 54 53,21.08583333333333,-6.914722222222222,5.91,0.41
405,01 24 39.8,-15 39 37,21.16583333333333,-15.660277777777779,6.14,0.91
406,01 24 48.7,-02 50 55,21.202916666666667,-2.8486111111111114,6.15,0.96
407,01 25 35.7,+23 30 42,21.39875,23.511666666666667,6.18,0.43
408,01 24 40.8,-41 29 33,21.17,-41.4925,5.42,1.04
409,01 26 18.6,+43 27 28,21.5775,43.45777777777778,5.96,0.49
410,01 26 08.7,+34 34 47,21.536250000000003,34.57972222222222,6.31,0.47
411,01 24 41.9,-44 31 42,21.174583333333334,-44.52833333333333,6.26,1.14
412,01 25 37.2,-14 35 56,21.405,-14.59888888888889,4.9,1.23
413,01 26 15.3,+19 10 20,21.563750000000002,19.172222222222224,5.38,0.39
414,01 26 41.7,+19 14 25,21.67375,19.240277777777777,5.5,1.11
415,01 27 06.2,+34 22 39,21.77583333333333,34.3775,6.27,0.46
416,01 26 27.3,-00 23 55,21.61375,-0.39861111111111114,6.41,1.24
417,01 27 39.4,+45 24 24,21.914166666666667,45.406666666666666,4.83,0.42
418,01 27 26.6,+41 06 02,21.860833333333332,41.10055555555556,6.46,0.27
419,01 26 53.5,+03 32 07,21.72291666666667,3.5352777777777775,6.58,-0.04
420,01 25 05.3,-64 22 10,21.272083333333335,-64.36944444444444,5.93,1.56
421,01 26 51.6,-13 03 24,21.715,-13.056666666666667,5.66,0.35
422,01 27 47.0,+40 20 08,21.945833333333333,40.33555555555556,6.6,-0.04
423,01 26 58.1,-32 32 35,21.742083333333333,-32.543055555555554,5.79,3.86
424,02 31 48.7,+89 15 51,37.95291666666666,89.26416666666667,2.02,0.6
425,01 27 46.6,-10 54 06,21.944166666666664,-10.901666666666667,6.13,1.32
426,01 28 22.9,+07 57 41,22.09541666666667,7.961388888888889,6.2,1.12
427,01 31 13.8,+70 15 53,22.8075,70.26472222222222,5.81,0.47
428,01 30 52.3,+66 05 53,22.717916666666664,66.09805555555555,6.14,0.08
429,01 28 21.9,-43 19 06,22.091250000000002,-43.318333333333335,3.41,1.57
430,01 30 06.2,+47 00 26,22.52583333333333,47.007222222222225,5.27,1.0
431,01 28 43.3,-33 45 49,22.18041666666667,-33.76361111111111,6.58,0.3
432,01 29 52.9,+18 21 20,22.470416666666665,18.355555555555558,6.02,0.14
433,01 29 36.1,-21 37 46,22.40041666666667,-21.629444444444445,5.12,0.02
434,01 30 11.1,+06 08 38,22.54625,6.143888888888889,4.84,1.37
435,01 29 30.4,-46 45 23,22.37666666666667,-46.756388888888885,6.31,1.66
436,01 30 22.9,-26 12 28,22.595416666666665,-26.20777777777778,5.93,1.34
437,01 31 29.0,+15 20 45,22.87083333333333,15.345833333333333,3.62,0.97
438,01 32 07.6,+34 48 00,23.031666666666666,34.8,6.39,-0.12
439,01 33 25.8,+58 19 39,23.3575,58.3275,5.7,1.52
440,01 31 15.1,-49 04 22,22.812916666666666,-49.07277777777778,3.95,0.99
441,01 31 43.3,-30 17 00,22.930416666666666,-30.283333333333335,5.82,1.08
442,01 33 55.9,+59 13 55,23.482916666666668,59.231944444444444,4.71,1.0
443,01 31 39.1,-45 34 32,22.912916666666668,-45.57555555555556,6.17,0.06
444,01 33 03.5,-09 00 53,23.264583333333334,-9.014722222222222,6.59,-0.04
445,01 32 56.0,-36 51 55,23.23333333333333,-36.86527777777778,5.51,1.02
446,01 34 16.6,+37 14 14,23.569166666666668,37.23722222222222,5.88,-0.07
447,01 32 36.3,-49 43 40,23.151249999999997,-49.72777777777778,6.28,0.46
448,01 33 42.9,-07 01 31,23.42875,-7.025277777777777,5.76,0.64
449,01 37 22.5,+74 18 03,24.34375,74.30083333333333,6.58,0.03
450,01 34 49.1,+18 27 38,23.704583333333336,18.460555555555555,5.89,1.52
451,01 34 37.8,-15 40 34,23.6575,-15.67611111111111,5.63,0.07
452,01 35 52.5,+41 04 35,23.968750000000004,41.07638888888889,6.38,1.11
453,01 34 50.7,-31 53 32,23.71125,-31.892222222222223,6.12,1.11
454,01 36 27.2,+48 43 22,24.113333333333333,48.72277777777778,5.92,1.21
455,01 35 46.4,+14 39 41,23.943333333333335,14.661388888888888,6.22,-0.04
456,01 38 30.9,+73 02 24,24.62875,73.03999999999999,5.28,0.96
457,01 35 54.8,+17 26 01,23.978333333333335,17.433611111111112,5.8,
458,01 36 47.8,+41 24 20,24.199166666666667,41.40555555555555,4.09,0.54
459,01 35 59.0,-15 24 01,23.995833333333334,-15.400277777777777,5.42,1.21
460,01 35 15.2,-58 08 22,23.813333333333333,-58.13944444444444,6.01,0.38
461,01 38 07.6,+57 58 39,24.531666666666666,57.9775,5.56,1.38
462,01 36 08.4,-29 54 27,24.035,-29.9075,5.69,0.33
463,01 37 05.9,+12 08 30,24.274583333333336,12.141666666666666,5.57,0.35
464,01 37 59.6,+48 37 42,24.498333333333335,48.62833333333333,3.57,1.28
465,01 38 31.7,+45 24 00,24.632083333333334,45.4,6.36,0.04
466,01 37 37.7,-09 24 14,24.407083333333333,-9.40388888888889,6.24,0.53
467,01 33 39.2,-78 30 17,23.413333333333334,-78.50472222222223,6.11,0.97
468,01 36 44.8,-58 16 15,24.186666666666667,-58.270833333333336,6.18,1.61
469,01 39 21.0,+44 23 10,24.8375,44.38611111111111,4.98,0.89
470,01 40 13.1,+53 52 06,25.054583333333333,53.86833333333333,6.39,1.61
471,01 38 27.4,-36 31 42,24.614166666666666,-36.52833333333333,5.94,1.05
472,01 37 42.9,-57 14 12,24.42875,-57.236666666666665,0.46,-0.16
473,01 38 51.8,-21 16 31,24.715833333333332,-21.275277777777777,5.58,0.34
474,01 38 50.0,-25 01 19,24.708333333333332,-25.021944444444443,6.7,-0.08
475,01 39 40.8,+16 24 21,24.92,16.40583333333333,5.97,1.12
476,01 40 39.8,+43 17 52,25.16583333333333,43.297777777777775,5.61,0.21
477,01 40 34.8,+40 34 37,25.145,40.57694444444445,4.94,-0.09
478,01 42 20.5,+68 02 35,25.585416666666667,68.04305555555555,5.59,-0.07
479,01 38 48.2,-53 26 20,24.700833333333332,-53.43888888888888,6.84,0.44
480,01 42 55.9,+70 37 21,25.732916666666668,70.62249999999999,5.18,-0.04
481,01 42 03.0,+61 02 18,25.5125,61.038333333333334,6.71,-0.03
482,01 42 17.8,+58 37 40,25.574166666666667,58.62777777777778,6.37,-0.02
483,01 41 47.2,+42 36 49,25.446666666666665,42.61361111111111,4.95,0.62
484,01 41 18.4,+25 44 45,25.326666666666668,25.745833333333334,6.17,0.44
485,01 41 39.2,+30 02 50,25.413333333333334,30.047222222222224,5.99,1.01
486,01 39 47.4,-56 11 53,24.9475,-56.198055555555555,5.87,0.9
487,01 39 47.8,-56 11 41,24.949166666666663,-56.19472222222222,5.76,0.87
488,01 42 58.4,+61 25 18,25.743333333333332,61.42166666666667,6.34,0.01
489,01 41 25.9,+05 29 15,25.357916666666668,5.4875,4.44,1.36
490,01 42 03.5,+35 14 44,25.51458333333333,35.245555555555555,5.64,-0.07
491,01 43 19.7,+60 33 04,25.832083333333337,60.551111111111105,5.78,-0.02
492,01 41 44.7,-11 19 29,25.43625,-11.324722222222222,5.75,0.44
493,01 42 29.8,+20 16 07,25.624166666666667,20.26861111111111,5.24,0.84
494,01 41 27.3,-38 07 59,25.36375,-38.13305555555556,6.17,0.42
495,01 43 16.5,+45 19 20,25.81875,45.32222222222222,6.34,1.01
496,01 43 39.6,+50 41 19,25.915,50.68861111111111,4.07,-0.04
497,01 42 08.6,-32 19 37,25.535833333333333,-32.32694444444445,5.25,1.05
498,01 42 03.0,-36 49 57,25.5125,-36.8325,5.72,-0.01
499,01 44 17.9,+57 32 11,26.074583333333333,57.53638888888889,6.21,0.1
500,01 42 43.5,-03 41 25,25.68125,-3.690277777777778,4.99,1.38
501,01 41 41.1,-50 02 20,25.42125,-50.038888888888884,6.64,0.12
502,01 44 46.1,+57 05 21,26.192083333333333,57.08916666666667,6.25,0.04
503,01 43 50.0,+32 11 30,25.958333333333336,32.19166666666666,6.34,
504,01 44 26.5,+46 08 23,26.11041666666667,46.13972222222222,6.35,
505,01 41 48.0,-60 47 22,25.450000000000003,-60.78944444444444,5.71,1.27
506,01 42 29.3,-53 44 26,25.622083333333332,-53.74055555555556,5.52,0.53
507,01 43 54.8,-04 45 56,25.978333333333335,-4.765555555555555,6.19,1.54
508,01 44 55.8,+20 04 59,26.2325,20.083055555555557,6.27,0.75
509,01 44 04.1,-15 56 15,26.017083333333332,-15.9375,3.5,0.72
510,01 45 23.6,+09 09 28,26.348333333333336,9.157777777777778,4.26,0.96
511,01 47 44.8,+63 51 08,26.936666666666664,63.852222222222224,5.63,0.81
512,01 37 55.6,-82 58 30,24.481666666666666,-82.97500000000001,5.87,0.61
513,01 45 59.3,-05 44 00,26.497083333333332,-5.733333333333333,5.34,1.52
514,01 45 38.8,-25 03 09,26.411666666666665,-25.052500000000002,5.31,0.39
515,01 46 35.3,+17 24 47,26.647083333333335,17.413055555555555,6.55,0.25
516,01 41 21.3,-79 08 54,25.338749999999997,-79.14833333333334,6.33,0.94
517,01 46 01.0,-27 20 57,26.504166666666666,-27.349166666666665,6.39,0.36
518,01 47 48.0,+46 13 47,26.95,46.22972222222222,6.32,0.43
519,01 46 05.8,-50 48 59,26.524166666666666,-50.81638888888889,5.49,1.6
520,01 46 06.3,-53 31 19,26.526249999999997,-53.52194444444444,5.04,0.04
521,01 48 38.9,+37 57 10,27.162083333333335,37.95277777777778,5.94,0.97
522,01 48 10.9,+16 57 20,27.045416666666668,16.955555555555556,5.84,-0.03
523,01 48 41.6,+32 41 25,27.173333333333332,32.69027777777777,5.79,0.55
524,01 47 16.8,-41 45 36,26.819999999999997,-41.76,6.18,1.54
525,01 37 28.0,-84 46 11,24.366666666666667,-84.76972222222223,5.69,0.94
526,01 49 15.7,+47 53 49,27.315416666666664,47.89694444444444,5.82,0.29
527,01 48 26.0,+03 41 08,27.108333333333334,3.6855555555555557,5.91,0.97
528,01 47 47.8,-37 09 35,26.949166666666663,-37.15972222222222,6.32,1.02
529,01 50 57.1,+51 56 00,27.73791666666667,51.93333333333333,5.9,0.43
530,01 50 08.5,+22 16 31,27.535416666666666,22.275277777777777,5.86,0.74
531,01 49 35.1,-10 41 11,27.39625,-10.686388888888889,4.67,0.33
532,01 49 19.5,-31 04 22,27.33125,-31.072777777777777,6.34,1.22
533,01 51 59.3,+55 08 51,27.997083333333336,55.1475,5.52,-0.18
534,01 50 52.0,+11 02 36,27.71666666666667,11.043333333333333,5.94,0.3
535,01 49 48.8,-38 24 14,27.453333333333333,-38.403888888888886,6.37,0.52
536,01 52 09.4,+50 47 34,28.039166666666667,50.79277777777778,5.79,-0.07
537,01 50 20.2,-47 48 59,27.58416666666667,-47.81638888888889,6.14,1.01
538,01 52 50.8,+51 28 29,28.21166666666667,51.474722222222226,6.26,
539,01 51 27.6,-10 20 06,27.865000000000002,-10.335,3.73,1.14
540,01 53 48.5,+55 35 53,28.452083333333334,55.59805555555556,6.45,0.18
541,01 50 54.5,-50 12 22,27.727083333333333,-50.20611111111111,5.94,0.14
542,01 54 23.7,+63 40 12,28.59875,63.669999999999995,3.38,-0.15
543,01 53 17.3,+40 43 47,28.32208333333333,40.72972222222222,5.4,1.32
544,01 53 04.9,+29 34 44,28.270416666666666,29.578888888888887,3.41,0.49
545,01 53 31.8,+19 17 45,28.382499999999997,19.295833333333334,4.83,
546,01 53 31.8,+19 17 37,28.382499999999997,19.29361111111111,4.75,-0.04
547,01 52 52.1,-16 55 45,28.217083333333335,-16.929166666666667,5.8,0.27
548,01 56 00.0,+68 41 07,29.0,68.68527777777778,4.99,-0.1
549,01 53 33.3,+03 11 15,28.388749999999998,3.1875,4.62,0.94
550,01 47 46.5,-80 10 36,26.943749999999998,-80.17666666666668,6.06,0.34
551,01 54 53.8,+40 42 07,28.724166666666665,40.70194444444445,6.24,1.25
552,01 54 57.5,+37 07 42,28.739583333333332,37.12833333333333,6.26,1.17
553,01 54 38.4,+20 48 29,28.659999999999997,20.808055555555555,2.64,0.13
554,01 53 23.2,-38 35 41,28.346666666666668,-38.594722222222224,6.1,1.12
555,01 53 38.8,-46 18 09,28.411666666666665,-46.302499999999995,4.41,1.59
556,01 55 54.4,+37 16 40,28.976666666666663,37.27777777777778,5.89,1.63
557,01 56 09.3,+37 15 06,29.03875,37.251666666666665,5.67,1.06
558,01 54 22.0,-42 29 49,28.591666666666665,-42.496944444444445,5.11,-0.06
559,01 55 51.0,+23 34 38,28.9625,23.577222222222222,5.74,1.19
560,01 55 53.8,+01 50 59,28.974166666666665,1.8497222222222223,6.01,0.56
561,01 58 33.3,+61 41 53,29.63875,61.698055555555555,6.02,-0.04
562,01 57 56.4,+41 41 40,29.485,41.69444444444444,6.78,-0.06
563,01 57 21.1,+17 49 03,29.337916666666665,17.8175,5.1,0.92
564,01 57 43.8,+27 48 16,29.432499999999997,27.804444444444446,5.82,1.6
565,01 56 40.2,-22 31 37,29.1675,-22.526944444444442,4.85,1.42
566,01 55 57.5,-51 36 32,28.989583333333332,-51.60888888888889,3.7,0.85
567,01 59 38.0,+64 37 17,29.908333333333335,64.62138888888889,5.26,0.01
568,01 58 33.6,+49 12 15,29.640000000000004,49.20416666666667,5.69,1.01
569,01 57 55.7,+23 35 46,29.482083333333335,23.59611111111111,4.79,0.28
570,01 54 56.1,-67 38 50,28.733749999999997,-67.64722222222223,4.69,0.95
571,01 55 46.4,-60 51 41,28.94333333333333,-60.86138888888889,6.06,0.37
572,02 02 57.2,+77 54 59,30.738333333333333,77.91638888888889,6.04,1.14
573,01 57 00.1,-51 45 58,29.250416666666666,-51.76611111111111,6.1,0.48
574,01 57 10.0,-47 23 06,29.291666666666664,-47.385,4.83,0.88
575,02 01 57.4,+70 54 25,30.489166666666666,70.90694444444445,4.54,0.16
576,01 58 26.7,-33 04 00,29.611250000000002,-33.06666666666667,6.35,1.02
577,01 59 35.7,+21 03 30,29.89875,21.058333333333334,5.87,1.03
578,01 59 25.9,+12 17 41,29.857916666666668,12.294722222222221,6.09,0.19
579,02 03 10.5,+73 51 02,30.793749999999996,73.85055555555554,6.23,
580,02 03 26.1,+72 25 17,30.858749999999997,72.4213888888889,3.98,-0.01
581,02 05 07.4,+77 16 53,31.280833333333337,77.28138888888888,5.38,0.31
582,02 00 09.2,+03 05 50,30.03833333333333,3.0972222222222223,5.88,0.62
583,01 59 46.1,-20 49 28,29.942083333333333,-20.824444444444445,5.41,1.65
584,01 57 53.6,-65 25 29,29.473333333333333,-65.42472222222223,6.37,0.9
585,02 00 00.3,-21 04 40,30.001250000000002,-21.07777777777778,4.0,1.57
586,02 02 52.7,+64 54 05,30.719583333333333,64.90138888888889,6.0,0.03
587,02 00 26.9,-08 31 25,30.112083333333334,-8.523611111111112,5.51,1.52
588,01 59 38.8,-42 01 50,29.91166666666667,-42.03055555555555,5.57,1.06
589,02 03 00.3,+64 23 24,30.75125,64.39,5.58,0.38
590,02 02 18.1,+54 29 15,30.575416666666666,54.487500000000004,5.04,-0.08
591,01 58 46.2,-61 34 11,29.6925,-61.569722222222225,2.86,0.28
592,02 05 31.2,+76 06 54,31.380000000000003,76.115,5.22,0.95
593,01 55 50.5,-78 20 54,28.960416666666664,-78.34833333333333,6.16,0.44
594,02 01 14.7,-30 00 06,30.31125,-30.001666666666665,5.35,0.88
595,02 02 02.8,+02 45 49,30.511666666666667,2.763611111111111,5.23,
596,02 02 02.8,+02 45 49,30.511666666666667,2.763611111111111,4.33,0.03
597,02 09 25.3,+81 17 45,32.35541666666666,81.29583333333333,6.05,0.11
598,02 04 40.1,+65 06 12,31.167083333333338,65.10333333333332,6.52,0.0
599,02 02 58.0,+33 17 02,30.741666666666664,33.28388888888889,5.5,0.03
600,01 59 41.1,-66 03 59,29.92125,-66.06638888888888,6.1,1.17
601,02 02 35.2,+13 28 36,30.64666666666667,13.476666666666667,5.94,1.59
602,02 01 42.4,-44 42 49,30.426666666666662,-44.71361111111111,5.14,1.49
603,02 03 54.0,+42 19 47,30.974999999999998,42.32972222222222,2.26,1.37
654,02 16 51.7,+57 03 19,34.21541666666666,57.055277777777775,6.48,0.28
604,02 03 54.7,+42 19 51,30.977916666666665,42.33083333333334,4.84,0.03
605,02 03 39.3,+25 56 08,30.913749999999997,25.935555555555556,5.63,0.54
606,02 02 28.1,-29 39 54,30.617083333333333,-29.665,6.42,0.14
607,02 03 11.7,+00 07 42,30.79875,0.12833333333333333,5.43,0.15
608,02 02 58.6,-15 18 21,30.744166666666665,-15.305833333333334,5.86,0.98
609,02 03 42.6,+18 15 12,30.927499999999995,18.253333333333334,6.21,1.42
610,02 03 48.2,-00 20 25,30.95083333333333,-0.34027777777777773,5.93,0.88
611,02 03 40.5,-04 06 13,30.918749999999996,-4.10361111111111,5.62,1.59
612,02 04 29.4,-29 17 49,31.122500000000006,-29.296944444444446,4.69,-0.17
613,02 06 33.9,+22 38 54,31.64125,22.648333333333333,5.03,0.11
614,02 06 12.3,+08 14 51,31.551250000000003,8.247499999999999,6.31,1.65
615,02 06 49.2,+25 42 17,31.705,25.704722222222223,6.15,-0.03
616,02 06 29.3,+00 02 06,31.622083333333336,0.034999999999999996,6.28,0.9
617,02 07 10.4,+23 27 45,31.79333333333333,23.4625,2.0,1.15
618,02 08 40.5,+58 25 25,32.16875,58.42361111111111,5.67,0.61
619,02 08 33.6,+44 27 34,32.14,44.45944444444445,6.42,
620,02 08 29.3,+37 51 33,32.122083333333336,37.85916666666667,4.82,0.12
621,02 10 07.8,+53 50 35,32.5325,53.84305555555556,6.31,0.95
622,02 09 32.6,+34 59 14,32.38583333333333,34.98722222222222,3.0,0.14
623,02 09 25.3,+25 56 23,32.35541666666666,25.939722222222223,4.98,0.33
624,02 09 23.1,+17 13 28,32.34625,17.224444444444444,6.43,
625,02 08 45.7,-17 46 46,32.19041666666667,-17.779444444444444,6.1,1.61
626,02 13 21.2,+74 01 40,33.33833333333333,74.02777777777777,6.29,0.91
627,02 11 29.0,+57 38 45,32.87083333333333,57.645833333333336,6.36,0.33
628,02 10 52.8,+39 02 22,32.72,39.03944444444444,5.63,-0.02
629,02 10 53.7,+39 02 35,32.723749999999995,39.043055555555554,6.1,-0.07
630,02 09 34.8,-24 20 45,32.394999999999996,-24.34583333333333,6.48,0.29
631,02 10 37.6,+19 30 01,32.656666666666666,19.50027777777778,5.7,1.65
632,02 09 09.3,-43 31 00,32.28875,-43.516666666666666,5.85,1.19
633,02 11 12.0,+25 56 13,32.8,25.936944444444446,6.02,1.36
634,02 11 25.0,+31 31 35,32.854166666666664,31.52638888888889,6.23,0.11
635,02 11 21.1,+08 34 11,32.837916666666665,8.569722222222222,5.63,0.56
636,02 10 04.9,-43 48 56,32.52041666666666,-43.815555555555555,6.32,0.9
637,02 10 25.6,-50 49 28,32.60666666666666,-50.824444444444445,6.12,0.82
638,02 11 22.2,-10 03 08,32.842499999999994,-10.052222222222223,6.01,0.39
639,02 11 35.8,-01 49 31,32.89916666666666,-1.8252777777777778,5.93,0.97
640,02 14 29.1,+66 31 28,33.62125,66.52444444444444,6.07,0.63
641,02 13 41.5,+58 33 40,33.422916666666666,58.56111111111111,6.44,0.6
642,02 12 22.3,+30 18 11,33.092916666666675,30.303055555555556,4.94,0.78
643,02 13 13.3,+44 13 54,33.305416666666666,44.23166666666667,4.83,1.48
644,02 12 37.5,+24 10 04,33.15625,24.16777777777778,5.96,1.37
645,02 13 36.3,+51 03 57,33.40125,51.06583333333333,5.31,0.93
646,02 12 48.1,+21 12 39,33.20041666666667,21.210833333333333,5.27,0.43
647,02 14 02.6,+47 29 03,33.51083333333333,47.48416666666667,6.06,0.4
648,02 13 03.3,+15 16 47,33.26375,15.279722222222222,5.71,1.55
649,02 13 00.0,+08 50 48,33.25,8.846666666666668,4.37,0.89
650,02 12 47.5,-02 23 37,33.197916666666664,-2.393611111111111,5.54,0.57
651,02 13 00.9,-21 00 01,33.25375,-21.00027777777778,5.86,1.01
652,02 12 54.5,-30 43 26,33.22708333333334,-30.723888888888887,5.28,-0.02
653,02 15 57.9,+47 48 41,33.99125,47.811388888888885,6.33,
655,02 15 56.2,+33 21 32,33.98416666666667,33.35888888888889,5.28,-0.01
656,02 15 46.0,+25 46 59,33.94166666666667,25.783055555555556,5.79,0.44
657,02 15 42.8,+25 02 35,33.928333333333335,25.043055555555558,5.58,0.49
658,02 15 28.3,-09 27 56,33.867916666666666,-9.465555555555556,6.55,-0.02
659,02 14 32.0,-41 10 00,33.63333333333333,-41.166666666666664,5.91,0.97
